Study Identifier,Intervention,Comments,Moderate pain relief: ≥30% relief Baseline %,Moderate pain relief: ≥30% relief Baseline N,Moderate pain relief: ≥30% relief of PED 24-hr morning recall scores (completers only) 15 weeks [within trial] %,Moderate pain relief: ≥30% relief of PED 24-hr morning recall scores (completers only) 15 weeks [within trial] N,Number of Responders: 30% Improvement in Brief Pain Inventory Average Pain - BOCF Endpoint %,Number of Responders: 30% Improvement in Brief Pain Inventory Average Pain - BOCF Endpoint N,Number of subjects with ≥ 30% reduction in weekly average pain intensity score Endpoint %,Number of subjects with ≥ 30% reduction in weekly average pain intensity score Endpoint N,Pain - ≥30% decrease from baseline in average 24hr pain score Endpoint %,Pain - ≥30% decrease from baseline in average 24hr pain score Endpoint N,Pain - ≥30% decrease from baseline in average pain score Baseline %,Pain - ≥30% decrease from baseline in average pain score Baseline N,Pain - ≥30% decrease from baseline in average pain score Endpoint %,Pain - ≥30% decrease from baseline in average pain score Endpoint N,Pain - ≥30% decrease from baseline in average pain score (*BOCF*) Endpoint %,Pain - ≥30% decrease from baseline in average pain score (*BOCF*) Endpoint N,Pain - ≥30% decrease from baseline in average pain score (*LOCF*) Endpoint %,Pain - ≥30% decrease from baseline in average pain score (*LOCF*) Endpoint N,Pain - ≥30% decrease from baseline in mean pain score Endpoint %,Pain - ≥30% decrease from baseline in mean pain score Endpoint N,Pain - ≥30% decrease from baseline in worst pain score Baseline %,Pain - ≥30% decrease from baseline in worst pain score Baseline N,Pain - ≥30% decrease in average pain severity in BPI Endpoint %,Pain - ≥30% decrease in average pain severity in BPI Endpoint N,Pain - ≥30% decrease in BPI 24-hour average pain score Baseline %,Pain - ≥30% decrease in BPI 24-hour average pain score Baseline N,Pain - ≥30% decrease in BPI 24-hour average pain score Endpoint %,Pain - ≥30% decrease in BPI 24-hour average pain score Endpoint N,Pain - ≥30% decrease in weekly mean 24-hour pain severity Baseline %,Pain - ≥30% decrease in weekly mean 24-hour pain severity Baseline N,Pain - ≥30% decrease in weekly mean 24-hour pain severity Endpoint %,Pain - ≥30% decrease in weekly mean 24-hour pain severity Endpoint N,Pain - ≥30% decrease in weekly mean 24-hour pain severity (patient diaries) Endpoint %,Pain - ≥30% decrease in weekly mean 24-hour pain severity (patient diaries) Endpoint N,Pain - ≥30% decrease in weekly mean 24-hour pain severity (patient diaries) Post-intervention %,Pain - ≥30% decrease in weekly mean 24-hour pain severity (patient diaries) Post-intervention N,Pain - ≥30% reduction in PVAS (0-100) Endpoint %,Pain - ≥30% reduction in PVAS (0-100) Endpoint N,Pain - ≥30% reduction in VAS (0-10) Endpoint %,Pain - ≥30% reduction in VAS (0-10) Endpoint N,Pain - 30% Reduction of Weekly Mean Score in 24-hour Average Pain Severity Ratings (LOCF) Endpoint %,Pain - 30% Reduction of Weekly Mean Score in 24-hour Average Pain Severity Ratings (LOCF) Endpoint N,Pain - ≥40% decrease from baseline in average pain score Endpoint %,Pain - ≥40% decrease from baseline in average pain score Endpoint N,Pain - <50-≥30% decrease from baseline in average pain score Endpoint %,Pain - <50-≥30% decrease from baseline in average pain score Endpoint N,Pain - Pain responders (patients presenting a 30% improvement on 0-10NRS) Endpoint %,Pain - Pain responders (patients presenting a 30% improvement on 0-10NRS) Endpoint N,Pain - participants with ≥30% decrease from baseline in average 24hr pain score Endpoint (BOCF) %,Pain - participants with ≥30% decrease from baseline in average 24hr pain score Endpoint (BOCF) N,Pain - participants with ≥30% decrease in BPI average pain score Endpoint (LOCF) %,Pain - participants with ≥30% decrease in BPI average pain score Endpoint (LOCF) N,Pain - Participants With Reduction of ≥30% in the BPI 24-hour Average Pain Score Endpoint %,Pain - Participants With Reduction of ≥30% in the BPI 24-hour Average Pain Score Endpoint N,Pain - PED 24-hour recall pain score - ≥30% improvement from baseline Endpoint %,Pain - PED 24-hour recall pain score - ≥30% improvement from baseline Endpoint N,Pain - Proportions of participants reporting ≥moderate global pain relief at MTD  Endpoint %,Pain - Proportions of participants reporting ≥moderate global pain relief at MTD  Endpoint N,Pain response - patients with  ≥30% decrease in mean weekly pain Endpoint %,Pain response - patients with  ≥30% decrease in mean weekly pain Endpoint N,Participants with a ≥30% Reduction in the Weekly Mean of the 24-Hour Average Pain Score (diary based) Endpoint %,Participants with a ≥30% Reduction in the Weekly Mean of the 24-Hour Average Pain Score (diary based) Endpoint N,Participants with a ≥30% Reduction in the Weekly Mean of the 24-Hour Average Pain Score on the 11-Point NRS Endpoint %,Participants with a ≥30% Reduction in the Weekly Mean of the 24-Hour Average Pain Score on the 11-Point NRS Endpoint N,Participants with a ≥30% Reduction on the Differential Description Scale (DDS) Endpoint %,Participants with a ≥30% Reduction on the Differential Description Scale (DDS) Endpoint N,Participants With Reduction of ≥30% in the BPI 24-hour Average Pain Score Post-intervention %,Participants With Reduction of ≥30% in the BPI 24-hour Average Pain Score Post-intervention N,Participants With Reduction of ≥30% in the BPI-modified short form 24-hour Average Pain Score 3 months [Acute phase post-intervention] %,Participants With Reduction of ≥30% in the BPI-modified short form 24-hour Average Pain Score 3 months [Acute phase post-intervention] N,Participants With Reduction of ≥30% in the BPI-modified short form 24-hour Average Pain Score 6 months [Continuation phase post-intervention] %,Participants With Reduction of ≥30% in the BPI-modified short form 24-hour Average Pain Score 6 months [Continuation phase post-intervention] N
vanOphoven 2004,Amitriptyline - <100mg,"Title: A prospective, randomized, placebo controlled, double-blind study of amitriptyline for the treatment of interstitial cystitis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vrethem 1997,Amitriptyline 75mg (people with diabetes),Title: A comparison of amitriptyline and maprotiline in the treatment of painful polyneuropathy in diabetics and nondiabetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vrethem 1997,Amitriptyline 75mg (people without diabetes),Title: A comparison of amitriptyline and maprotiline in the treatment of painful polyneuropathy in diabetics and nondiabetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vrethem 1997,Maprotiline 75mg (people with diabetes),Title: A comparison of amitriptyline and maprotiline in the treatment of painful polyneuropathy in diabetics and nondiabetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vrethem 1997,Maprotiline 75mg (people without diabetes),Title: A comparison of amitriptyline and maprotiline in the treatment of painful polyneuropathy in diabetics and nondiabetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vrethem 1997,Placebo (people with diabetes),Title: A comparison of amitriptyline and maprotiline in the treatment of painful polyneuropathy in diabetics and nondiabetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vrethem 1997,Placebo (people without diabetes),Title: A comparison of amitriptyline and maprotiline in the treatment of painful polyneuropathy in diabetics and nondiabetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tetreault 2018,Placebo,Title: Brain Connectivity Predicts Placebo Response across Chronic Pain Clinical Trials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tetreault 2018,Duloxetine 60mg,Title: Brain Connectivity Predicts Placebo Response across Chronic Pain Clinical Trials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SarziPuttini 1988,Placebo,Title: A comparison of dothiepin versus placebo in the treatment of pain in rheumatoid arthritis and the association of pain with depression,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SarziPuttini 1988,Dothiepin 75mg,Title: A comparison of dothiepin versus placebo in the treatment of pain in rheumatoid arthritis and the association of pain with depression,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gilron 2016,Placebo,Title: Combination of pregabalin with duloxetine for fibromyalgia: a randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,,,,,,,,,,,,,,,
Gilron 2016,Pregabalin ≥450mg,Title: Combination of pregabalin with duloxetine for fibromyalgia: a randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,,,,,,,,,,,,,,,
Gilron 2016,Duloxetine ≥120mg,Title: Combination of pregabalin with duloxetine for fibromyalgia: a randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,,,,,,,,,,,,,,,
Gilron 2016,Pregabalin ≥450mg + Duloxetine ≥120mg,Title: Combination of pregabalin with duloxetine for fibromyalgia: a randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.7,,,,,,,,,,,,,,,
Rowbotham 2005,Desipramine - 25-150mg,"Title: Treatment response in antidepressant-naïve postherpetic neuralgia patients: double-blind, randomized trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rowbotham 2005,Amitriptyline - 25-150mg,"Title: Treatment response in antidepressant-naïve postherpetic neuralgia patients: double-blind, randomized trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rowbotham 2005,Fluoxetine - 10-60mg,"Title: Treatment response in antidepressant-naïve postherpetic neuralgia patients: double-blind, randomized trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sindrup 2003,Placebo,"Title: Venlafaxine versus imipramine in painful polyneuropathy: a randomized, controlled trial.
The study was stopped before the stipulated number of patients had completed the trial, as the study drug had expired and new supplies were not available.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sindrup 2003,Venlafaxine 250mg,"Title: Venlafaxine versus imipramine in painful polyneuropathy: a randomized, controlled trial.
The study was stopped before the stipulated number of patients had completed the trial, as the study drug had expired and new supplies were not available.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sindrup 2003,Imipramine 150mg,"Title: Venlafaxine versus imipramine in painful polyneuropathy: a randomized, controlled trial.
The study was stopped before the stipulated number of patients had completed the trial, as the study drug had expired and new supplies were not available.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanum 1996,Placebo,Title: A new pharmacologic treatment of functional gastrointestinal disorder. A double-blind placebo-controlled study with mianserin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanum 1996,Mianserin - 120mg,Title: A new pharmacologic treatment of functional gastrointestinal disorder. A double-blind placebo-controlled study with mianserin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petzke 2013,Placebo,Title: Using fMRI to evaluate the effects of milnacipran on central pain processing in patients with fibromyalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petzke 2013,Milnacipran - 200mg,Title: Using fMRI to evaluate the effects of milnacipran on central pain processing in patients with fibromyalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luo 2009,Placebo,Title: A randomized double-blind clinical trial on analgesic efficacy of fluoxetine for persistent somatoform pain disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luo 2009,Fluoxetine - 20mg,Title: A randomized double-blind clinical trial on analgesic efficacy of fluoxetine for persistent somatoform pain disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maarrawi 2018,Placebo,Title: Randomized double-blind controlled study of bedtime low-dose amitriptyline in chronic neck pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maarrawi 2018,Amitriptyline - 5mg,Title: Randomized double-blind controlled study of bedtime low-dose amitriptyline in chronic neck pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nct 2011,Placebo,Title: Milnacipran for Chronic Pain in Knee Osteoarthritis. Trial registry only - no published papers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nct 2011,Milnacipran - 100mg-200mg,Title: Milnacipran for Chronic Pain in Knee Osteoarthritis. Trial registry only - no published papers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hadianfard 2012,Acupuncture,Title: A randomized clinical trial of fibromyalgia treatment with acupuncture compared with fluoxetine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hadianfard 2012,Fluoxetine - 20mg,Title: A randomized clinical trial of fibromyalgia treatment with acupuncture compared with fluoxetine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trugman 2014,Placebo,"Title: Milnacipran effects on 24-hour ambulatory blood pressure and heart rate in fibromyalgia patients: a randomized, placebo-controlled, dose-escalation study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trugman 2014,Milnacipran - 100-200mg,"Title: Milnacipran effects on 24-hour ambulatory blood pressure and heart rate in fibromyalgia patients: a randomized, placebo-controlled, dose-escalation study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakfetrat 2019,Crocin - 30mg,Title: Evaluation of the effectiveness of crocin isolated from saffron in treatment of burning mouth syndrome: A randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakfetrat 2019,Citalopram - 20mg,Title: Evaluation of the effectiveness of crocin isolated from saffron in treatment of burning mouth syndrome: A randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johansson 1979,Placebo,Title: A double-blind controlled study of seratonin uptake inhibitor (Zimelidine) versus placebo in chronic pain patients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johansson 1979,Zimelidine - 200mg,Title: A double-blind controlled study of seratonin uptake inhibitor (Zimelidine) versus placebo in chronic pain patients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wernicke 2006,Placebo,Title: A randomized controlled trial of duloxetine in diabetic peripheral neuropathic pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wernicke 2006,Duloxetine 60mg,Title: A randomized controlled trial of duloxetine in diabetic peripheral neuropathic pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wernicke 2006,Duloxetine 120mg,Title: A randomized controlled trial of duloxetine in diabetic peripheral neuropathic pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rowbotham 2004,Placebo,"Title: Venlafaxine extended release in the treatment of painful diabetic neuropathy: a double-blind, placebo-controlled study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rowbotham 2004,Venlafaxine - 75mg,"Title: Venlafaxine extended release in the treatment of painful diabetic neuropathy: a double-blind, placebo-controlled study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rowbotham 2004,Venlafaxine - 150-225mg,"Title: Venlafaxine extended release in the treatment of painful diabetic neuropathy: a double-blind, placebo-controlled study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frakes 2011,Placebo,"Title: Duloxetine added to oral nonsteroidal anti-inflammatory drugs for treatment of knee pain due to osteoarthritis: results of a randomized, double-blind, placebo-controlled trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2,76,34,86,,,,,,,,,,,,,,,,,,,,
Frakes 2011,Duloxetine - 60-120mg,"Title: Duloxetine added to oral nonsteroidal anti-inflammatory drugs for treatment of knee pain due to osteoarthritis: results of a randomized, double-blind, placebo-controlled trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,111,58.1,139,,,,,,,,,,,,,,,,,,,,
Masand 2009,Placebo,"Title: A double-blind, randomized, placebo-controlled trial of paroxetine controlled-release in irritable bowel syndrome",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Masand 2009,Paroxetine-CR - 12.5-50mg,"Title: A double-blind, randomized, placebo-controlled trial of paroxetine controlled-release in irritable bowel syndrome",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keefe 2011,Placebo,Title: Effects of coping skills training and sertraline in patients with non-cardiac chest pain: a randomized controlled study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keefe 2011, Sertraline,Title: Effects of coping skills training and sertraline in patients with non-cardiac chest pain: a randomized controlled study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keefe 2011,CST + placebo,Title: Effects of coping skills training and sertraline in patients with non-cardiac chest pain: a randomized controlled study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keefe 2011,CST + sertraline,Title: Effects of coping skills training and sertraline in patients with non-cardiac chest pain: a randomized controlled study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smith 2013,Placebo,"Title: Effect of duloxetine on pain, function, and quality of life among patients with chemotherapy-induced painful peripheral neuropathy: a randomized clinical trial. Role of the Sponsor: The NCI and Eli Lilly each reviewed and approved the study concept via the usual peer-review process. Minor suggestions were made by each group regarding aspects of the study design. Neither the NCI Division of Cancer Prevention nor Eli Lilly had a role in data collection or management, analysis, interpretation of the data, or with manuscript preparation, review, or approval.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smith 2013,Duloxetine - 60mg,"Title: Effect of duloxetine on pain, function, and quality of life among patients with chemotherapy-induced painful peripheral neuropathy: a randomized clinical trial. Role of the Sponsor: The NCI and Eli Lilly each reviewed and approved the study concept via the usual peer-review process. Minor suggestions were made by each group regarding aspects of the study design. Neither the NCI Division of Cancer Prevention nor Eli Lilly had a role in data collection or management, analysis, interpretation of the data, or with manuscript preparation, review, or approval.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zakerkish 2017,Nortriptyline - 25-75mg,Title: Comparative efficacy of duloxetine versus nortriptyline in patients with diabetic peripheral neuropathic pain: A double blind randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.5,,,,,,,,,,,,,
Zakerkish 2017,Duloxetine - 30-60mg,Title: Comparative efficacy of duloxetine versus nortriptyline in patients with diabetic peripheral neuropathic pain: A double blind randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.4,,,,,,,,,,,,,
Agger 2017,Placebo,"Title: Imipramine versus placebo for multiple functional somatic syndromes (STreSS-3): a double-blind, randomised study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agger 2017,Imipramine - 25-75mg,"Title: Imipramine versus placebo for multiple functional somatic syndromes (STreSS-3): a double-blind, randomised study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolfe 1994,Placebo,Title: A double-blind placebo controlled trial of fluoxetine in fibromyalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolfe 1994,Fluoxetine - 20mg,Title: A double-blind placebo controlled trial of fluoxetine in fibromyalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventafridda 1987,Amitriptyline 75mg,Title: Antidepressants for cancer pain and other painful syndromes with deafferentation component: comparison of amitriptyline and trazodone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventafridda 1987,Trazodone 225mg,Title: Antidepressants for cancer pain and other painful syndromes with deafferentation component: comparison of amitriptyline and trazodone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Max 1988,Placebo,"Title: Amitriptyline, but not lorazepam, relieves postherpetic neuralgia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Max 1988,Amitriptyline (12.5-150mg),"Title: Amitriptyline, but not lorazepam, relieves postherpetic neuralgia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Max 1988,Lorazepam (0.5-6mg),"Title: Amitriptyline, but not lorazepam, relieves postherpetic neuralgia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katz 2005,Placebo,"Title: A randomized, placebo-controlled trial of bupropion sustained release in chronic low back pain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katz 2005,Bupropion SR,"Title: A randomized, placebo-controlled trial of bupropion sustained release in chronic low back pain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jose 2007,Lamotrigine 50-200mg,Title: Randomized double-blind study comparing the efficacy and safety of lamotrigine and amitriptyline in painful diabetic neuropathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jose 2007,Amitriptyline 10-50mg,Title: Randomized double-blind study comparing the efficacy and safety of lamotrigine and amitriptyline in painful diabetic neuropathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaur 2011,Amitriptyline 10-50mg,"Title: A comparative evaluation of amitriptyline and duloxetine in painful diabetic neuropathy: a randomized, double-blind, cross-over clinical trial",,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaur 2011,Duloxetine 20-60mg,"Title: A comparative evaluation of amitriptyline and duloxetine in painful diabetic neuropathy: a randomized, double-blind, cross-over clinical trial",,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holbech 2015,Placebo,Title: Imipramine and pregabalin combination for painful polyneuropathy: a randomized controlled trial,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holbech 2015,Pregabalin - 300mg,Title: Imipramine and pregabalin combination for painful polyneuropathy: a randomized controlled trial,23,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holbech 2015,Imipramine - 25-75mg,Title: Imipramine and pregabalin combination for painful polyneuropathy: a randomized controlled trial,29,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holbech 2015,Combination,Title: Imipramine and pregabalin combination for painful polyneuropathy: a randomized controlled trial,52,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sindrup 1990,Placebo,Title: The selective serotonin reuptake inhibitor paroxetine is effective in the treatment of diabetic neuropathy symptoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sindrup 1990,Paroxetine,Title: The selective serotonin reuptake inhibitor paroxetine is effective in the treatment of diabetic neuropathy symptoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sindrup 1990,Imipramine,Title: The selective serotonin reuptake inhibitor paroxetine is effective in the treatment of diabetic neuropathy symptoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hameroff 1984,Placebo,Title: Doxepin's effects on chronic pain and depression: a controlled study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
